energy,tempo,danceability,genre,loudness,liveness,valence,artist,time_signature,speechiness,track_popularity,album,name,instrumentalness,mode,key,duration_ms,acousticness,id,popularity,release_year
0.706,80.823,0.445,rock,-9.803,0.205,0.768,Thin Lizzy,4.0,0.0461,70,Jailbreak (Deluxe Edition),The Boys Are Back In Town,0.000252,1.0,8.0,266720.0,0.234,43DeSV93pJPT4lCZaWZ6b1,1,1976
0.913,115.728,0.574,rock,-4.793,0.156,0.423,AC/DC,4.0,0.133,84,Highway to Hell,Highway to Hell,0.00158,0.0,6.0,208400.0,0.061,2zYzyRzz6pRmhPzyfMEC8s,1,1979
0.495,124.936,0.532,rock,-6.662,0.0754,0.308,Billy Joel,4.0,0.0343,79,The Stranger (Legacy Edition),Vienna,0.0,1.0,10.0,214240.0,0.659,4U45aEWtQhrm8A5mxPaFZ7,1,1977
0.875,75.009,0.284,rock,-6.069,0.402,0.595,Pearl Jam,4.0,0.0422,73,Ten,Alive,0.000461,0.0,11.0,340907.0,0.00752,1L94M3KIu7QluZe63g64rv,1,1991
0.737,103.867,0.662,rock,-9.54,0.119,0.744,Tina Turner,4.0,0.0296,69,Foreign Affair,The Best,0.0191,1.0,0.0,329800.0,0.108,6pPWRBubXOBAHnjl5ZIujB,1,1989
0.936,91.577,0.666,rock,-9.919,0.153,0.776,Red Hot Chili Peppers,4.0,0.0476,72,Blood Sugar Sex Magik (Deluxe Edition),Give It Away,0.086,1.0,7.0,282907.0,0.00244,0uppYCG86ajpV2hSR3dJJ0,1,1991
0.432,94.605,0.475,rock,-7.844,0.161,0.648,Green Day,4.0,0.0302,79,Nimrod,Good Riddance (Time of Your Life),0.0,1.0,7.0,153467.0,0.183,6ORqU0bHbVCRjXm9AjyHyZ,1,1997
0.549,176.941,0.516,rock,-13.741,0.184,0.907,Don Henley,4.0,0.0373,73,Building The Perfect Beast,The Boys Of Summer,0.00572,1.0,6.0,288733.0,0.501,4gvea7UlDkAvsJBPZAd4oB,1,1984
0.751,89.839,0.421,rock,-9.584,0.17,0.789,The Doors,4.0,0.0472,72,The Doors,Break on Through (To the Other Side),0.0,1.0,9.0,145867.0,0.2,6ToM0uwxtPKo9CMpbPGYvM,1,1967
0.938,168.131,0.324,rock,-7.332,0.0961,0.543,Beastie Boys,4.0,0.102,71,Ill Communication,Sabotage,0.0321,0.0,6.0,178440.0,0.032,0Puj4YlTm6xNzDDADXHMI9,1,1994
0.953,84.989,0.267,rock,-4.899,0.283,0.568,Def Leppard,4.0,0.096,72,Hysteria (Super Deluxe),Pour Some Sugar On Me - Remastered 2017,0.0,0.0,1.0,267307.0,0.00211,0PdM2a6oIjqepoEfcJo0RO,1,1987
0.919,135.997,0.465,rock,-4.025,0.262,0.537,Foo Fighters,4.0,0.0408,73,There Is Nothing Left To Lose,Learn to Fly,2.07e-05,1.0,4.0,235293.0,1.83e-05,5OQsiBsky2k2kDKy2bX2eT,1,1999
0.58,127.402,0.741,rock,-9.05,0.212,0.944,Pat Benatar,4.0,0.0304,70,Crimes Of Passion,Hit Me With Your Best Shot,3.61e-05,1.0,4.0,171267.0,0.117,0vOkmmJEtjuFZDzrQSFzEE,1,1980
0.72,121.864,0.404,rock,-9.18,0.0466,0.475,The Smashing Pumpkins,4.0,0.0623,73,Mellon Collie And The Infinite Sadness (Deluxe Edition),Bullet With Butterfly Wings - Remastered 2012,0.836,0.0,10.0,258467.0,5.59e-05,6GtX0jaNL8IjVQfrDBx81z,1,1995
0.927,170.814,0.215,rock,-7.327,0.126,0.49,Stone Temple Pilots,4.0,0.0452,72,Purple (2019 Remaster),Interstate Love Song - 2019 Remaster,0.00661,1.0,9.0,194853.0,0.000273,6qLEOZvf5gI7kWE63JE7p3,1,1994
0.801,133.769,0.651,rock,-7.34,0.0825,0.776,The Clash,4.0,0.0514,70,London Calling (Remastered),London Calling - Remastered,0.0,1.0,0.0,200480.0,0.123,5jzma6gCzYtKB1DbEwFZKH,1,1979
0.262,122.861,0.481,rock,-15.73,0.832,0.375,Pink Floyd,4.0,0.0414,75,Wish You Were Here,Wish You Were Here,0.0114,1.0,7.0,334744.0,0.735,6mFkJmJqdDVQ1REhVfGgd1,1,1975
0.449,84.383,0.623,rock,-13.333,0.0613,0.573,Tom Petty,4.0,0.0253,75,Full Moon Fever,Free Fallin',0.0,1.0,5.0,256000.0,0.212,5tVA6TkbaAH9QMITTQRrNv,1,1989
0.476,148.117,0.389,rock,-9.342,0.255,0.566,Blind Melon,4.0,0.0316,73,Blind Melon,No Rain,5.09e-05,1.0,9.0,217107.0,0.619,6txWz9UapYHVxEd7dDIHXT,1,1992
0.978,141.167,0.526,rock,-5.436,0.0744,0.451,Van Halen,4.0,0.108,72,1984 (Remastered),Panama - 2015 Remaster,4.75e-05,1.0,8.0,210227.0,0.00122,05RgAMGypEvqhNs5hPCbMS,1,1984
0.842,100.127,0.297,rock,-7.457,0.0848,0.586,Alice In Chains,4.0,0.0488,72,Dirt (2022 Remaster),Would? (2022 Remaster),9.1e-06,1.0,6.0,206773.0,0.000286,5sFDReWLrZHLFZFjHsjUTS,1,1992
0.944,146.347,0.27,rock,-4.199,0.116,0.606,Bruce Springsteen,4.0,0.0975,70,Born To Run,Born to Run,2.05e-05,1.0,4.0,269920.0,0.00501,6hTcuIQa0sxrrByu9wTD7s,1,1975
0.182,136.094,0.349,jazz,-13.507,0.143,0.178,Nat King Cole,3.0,0.031,69,Unforgettable,Unforgettable,0.0152,1.0,5.0,191973.0,0.92,648TTtYB0bH0P8Hfy0FmkL,1,1954
0.164,58.303,0.136,classical,-18.756,0.109,0.071,"Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",4.0,0.0364,68,Tchaikovsky: Swan Lake,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",0.916,0.0,4.0,166867.0,0.911,2xizRhme7pYeITbH1NLLGt,1,1976
0.00527,170.612,0.184,classical,-37.264,0.173,0.151,"Ludwig van Beethoven, Paul Lewis",3.0,0.0432,68,"Beethoven: Piano Sonatas, Vol.3","Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",0.887,0.0,1.0,315427.0,0.995,3DNRdudZ2SstnDCVKFdXxG,1,2007
0.449,92.468,0.447,classical,-10.634,0.0697,0.036,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",4.0,0.0376,75,In A Time Lapse,Experience,0.961,1.0,2.0,315427.0,0.934,1BncfTJAWxrsxyT9culBrj,1,2013
0.812,80.09,0.505,hip-hop,-3.986,0.444,0.664,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",4.0,0.461,88,CHROMAKOPIA,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",0.0,1.0,1.0,255916.0,0.285,3tFed7YsjGnIfxeLEQwx3R,1,2024
0.507,130.007,0.872,hip-hop,-6.323,0.111,0.506,Gunna,4.0,0.072,76,HIM ALL ALONG,HIM ALL ALONG,0.0,0.0,4.0,158667.0,0.195,2EKL77lwxvo615Ga7VjEUl,1,2024
0.802,128.085,0.835,hip-hop,-4.286,0.0882,0.374,BigXthaPlug,4.0,0.243,71,TAKE CARE,Leave Me Alone,7.33e-06,1.0,7.0,143778.0,0.0311,4CkbpelT92r4dVkceDX9g1,1,2024
0.533,120.011,0.794,hip-hop,-8.206,0.207,0.15,Future,4.0,0.0591,73,MIXTAPE PLUTO,PLUTOSKI,2.76e-05,1.0,9.0,179023.0,0.14,2t4H61OtTYgmDe61KxkjKH,1,2024
0.722,119.973,0.769,hip-hop,-5.485,0.111,0.57,"The Weeknd, Playboi Carti",4.0,0.0507,92,Timeless,Timeless (with Playboi Carti),2.56e-06,0.0,11.0,256000.0,0.0584,1Es7AUAhQvapIcoh3qMKDL,1,2024
0.684,166.976,0.832,hip-hop,-4.691,0.229,0.68,"GloRilla, Sexyy Red",4.0,0.359,78,GLORIOUS,WHATCHU KNO ABOUT ME (feat. Sexyy Red),0.0,1.0,1.0,149461.0,0.00449,5xeSd4HgzrYpNLEf3LfYLK,1,2024
0.642,111.907,0.65,hip-hop,-5.332,0.0855,0.186,Lil Baby,4.0,0.04,70,Insecurities,Insecurities,0.0,1.0,2.0,127154.0,0.00502,6afQ4fJDJ9QqU5BKIH99Ej,1,2024
0.699,129.054,0.92,hip-hop,-6.635,0.0745,0.484,NLE Choppa,4.0,0.358,72,SLUT SZN,Gang Baby,0.0,1.0,11.0,138180.0,0.00768,76Ku9OBFK1NjMylR8r4WLK,1,2024
0.628,119.98,0.757,hip-hop,-6.715,0.221,0.321,Don Toliver,4.0,0.101,85,HARDSTONE PSYCHO,NEW DROP,0.0209,0.0,4.0,217333.0,0.189,2c7z5oRcPBbqRaBY2mLWcf,1,2024
0.709,78.53,0.749,hip-hop,-6.385,0.329,0.564,Real Boston Richey,4.0,0.259,73,Help Me,Help Me,0.0,1.0,6.0,181166.0,0.155,487JCvAXVblflZyDJn3fSp,1,2024
0.69,125.951,0.853,hip-hop,-5.858,0.0835,0.471,Drake,4.0,0.0647,78,No Face,No Face,0.0,1.0,10.0,137143.0,0.0771,1560osUcXrnov6yuOjXvc1,1,2024
0.754,131.001,0.863,hip-hop,-5.851,0.0913,0.301,Future,4.0,0.0611,77,MIXTAPE PLUTO,LIL DEMON,0.0,1.0,11.0,139197.0,0.00125,3aCPResPDNae3pXTocGpYe,1,2024
0.4,106.682,0.608,hip-hop,-9.519,0.119,0.089,"Luh Tyler, BossMan Dlow",5.0,0.32,69,Mr. Skii,2 Slippery (feat. BossMan Dlow),0.000327,1.0,1.0,159228.0,0.029,62oLxos6R04SVYL1lXidvu,1,2024
0.509,157.94,0.662,hip-hop,-9.159,0.266,0.549,"Lil Yachty, Veeze",4.0,0.322,70,Sorry Not Sorry,Sorry Not Sorry,0.0,1.0,1.0,136709.0,0.247,4lwfqyQXSDJ7kELpMErMih,1,2024
0.663,143.082,0.76,hip-hop,-4.763,0.305,0.209,Playboi Carti,4.0,0.0551,81,ALL RED,ALL RED,0.0,0.0,9.0,148053.0,0.109,2cZOYofOX4d6g0OXxkaIjA,1,2024
0.761,147.216,0.649,hip-hop,-4.204,0.207,0.313,"Lil Tecca, Don Toliver",4.0,0.152,73,PLAN A,I CAN’T LET GO,0.0,1.0,8.0,150204.0,0.00694,1Ftb0PK0Qqwax3gofiMd2X,1,2024
0.663,184.057,0.672,hip-hop,-5.984,0.134,0.381,Lil Uzi Vert,4.0,0.243,76,Eternal Atake 2,Chill Bae,0.0,1.0,3.0,138324.0,0.112,4ppKM7xnkSAwSyKqD4QTY4,1,2024
0.681,114.991,0.884,hip-hop,-5.839,0.277,0.324,BigXthaPlug,4.0,0.149,69,TAKE CARE,2AM,0.0,1.0,8.0,184294.0,0.0439,26TX1oZbaDeKxfTYDclSAo,1,2024
0.723,139.942,0.783,hip-hop,-4.881,0.159,0.294,"Drake, Young Thug, 21 Savage",4.0,0.135,76,100 GIGS,It's Up (feat. Young Thug & 21 Savage),0.0,1.0,1.0,278001.0,0.0264,1qIwin7JMVuX70qN6wD8ww,1,2024
0.831,139.905,0.652,hip-hop,-5.972,0.269,0.648,BabyChiefDoit,4.0,0.264,68,The Viper,The Viper,0.0,0.0,10.0,150997.0,0.0111,2JapCT0xikq6Fy1PQiJz1C,1,2024
0.525,75.013,0.776,hip-hop,-6.723,0.108,0.467,Latto,4.0,0.137,70,Sugar Honey Iced Tea,Brokey,0.0,1.0,1.0,217613.0,0.0366,1JF8LkQWZ8grXb2emqrNKn,1,2024
0.5,63.925,0.427,hip-hop,-8.269,0.127,0.269,Rod Wave,5.0,0.141,76,Last Lap,25,0.0,1.0,0.0,180000.0,0.286,0U60hgxzGit7juEuHul2y3,1,2024
0.586,125.845,0.731,hip-hop,-7.564,0.0987,0.147,"NLE Choppa, 41, Kyle Richh",4.0,0.172,77,Or What,Or What,0.0,0.0,1.0,199165.0,0.116,3lUYO6zvXI88sNDpyKvIJ2,1,2024
0.552,144.941,0.64,hip-hop,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4.0,0.129,84,WE DON'T TRUST YOU,Type Shit,0.0,1.0,2.0,228267.0,0.0215,28drn6tQo95MRvO0jQEo5C,1,2024
0.472,101.061,0.898,hip-hop,-7.001,0.141,0.214,Kendrick Lamar,4.0,0.0776,88,Not Like Us,Not Like Us,0.0,1.0,1.0,274192.0,0.0107,6AI3ezQ4o3HUoP6Dhudph3,1,2024
0.859,129.77,0.77,hip-hop,-3.382,0.673,0.64,"Tyler, The Creator, ScHoolboy Q, Santigold",4.0,0.275,85,CHROMAKOPIA,Thought I Was Dead (feat. ScHoolboy Q & Santigold),0.0,0.0,10.0,207273.0,0.362,2aYHxnMF2umAavtgBvmkY1,1,2024
0.685,121.991,0.731,hip-hop,-4.707,0.0865,0.458,"¥$, Playboi Carti, Don Toliver, Kodak Black",4.0,0.12,72,FIELD TRIP,FIELD TRIP,0.0,0.0,11.0,167229.0,0.054,3lCb7ZYE3Fvie4JOPqpXfY,1,2024
0.578,124.005,0.916,hip-hop,-6.275,0.113,0.192,Future,4.0,0.124,74,MIXTAPE PLUTO,TEFLON DON,0.00402,1.0,11.0,159894.0,0.00349,2jnezASa7o0lP6aif6VrIf,1,2024
0.574,146.007,0.694,hip-hop,-6.144,0.082,0.286,Drake,4.0,0.0483,79,100 GIGS,Circadian Rhythm,0.0,0.0,1.0,126356.0,0.193,1eroCliWpJrEu1V7VSObcO,1,2024
0.867,131.041,0.902,hip-hop,-3.108,0.142,0.799,BigXthaPlug,4.0,0.225,68,The Largest,The Largest,0.0,0.0,10.0,132338.0,0.0678,1F5Qp0SJS0QUfqIoQggrLz,1,2024
0.692,140.203,0.637,hip-hop,-7.231,0.345,0.427,Lil Uzi Vert,4.0,0.164,73,Eternal Atake 2,Light Year (Practice),0.0,0.0,1.0,164366.0,0.0153,3NE6g9h77FZbQqCLzUpGRt,1,2024
0.478,104.563,0.675,hip-hop,-10.201,0.127,0.39,"Tee Grizzley, J. Cole",4.0,0.512,69,Blow for Blow (feat. J. Cole),Blow for Blow (feat. J. Cole),7.8e-06,1.0,1.0,210286.0,0.0731,3rXlcLZk3MCaRPND5g9QiW,1,2024
0.878,82.557,0.661,hip-hop,-4.099,0.381,0.514,"Tyler, The Creator",4.0,0.31,87,CHROMAKOPIA,Rah Tah Tah,0.0,1.0,1.0,165413.0,0.00289,5RePVWy39tLpHH0WwXgBsK,1,2024
0.396,78.022,0.726,hip-hop,-9.121,0.527,0.413,Juice WRLD,4.0,0.283,73,The Pre-Party (Extended),Both Ways,0.0,0.0,5.0,197428.0,0.269,2FRc9wqgIjg2E3bH13ww6U,1,2024
0.711,117.038,0.974,hip-hop,-5.206,0.0888,0.328,Doechii,4.0,0.194,72,Alligator Bites Never Heal,NISSAN ALTIMA,3.92e-05,0.0,11.0,126832.0,0.0988,2dKkVF2m160z0RNDN2dddc,1,2024
0.527,77.499,0.824,hip-hop,-5.506,0.368,0.212,A$AP Rocky,4.0,0.118,74,Tailor Swif,Tailor Swif,0.0,1.0,8.0,155391.0,0.149,5xMjhZKSo8yh5r9b5vrYRr,1,2024
0.752,158.042,0.638,hip-hop,-6.227,0.17,0.242,Yeat,4.0,0.0385,72,LYFESTYLE,GEEK TIMË,0.734,0.0,1.0,170188.0,0.0066,32ioWMgkyA6mFcXJMggBoz,1,2024
0.826,108.52,0.654,hip-hop,-2.93,0.131,0.417,50 Cent,5.0,0.354,71,Get Rich Or Die Tryin',Many Men (Wish Death),0.00146,0.0,6.0,256227.0,0.0153,2I9foKseoFQh07p6sD2voE,1,2003
0.764,140.113,0.882,hip-hop,-5.241,0.119,0.886,"Central Cee, Lil Baby",4.0,0.204,81,BAND4BAND (feat. Lil Baby),BAND4BAND (feat. Lil Baby),0.0,1.0,11.0,140733.0,0.359,7iabz12vAuVQYyekFIWJxD,1,2024
0.632,123.987,0.848,hip-hop,-7.381,0.282,0.253,"41, Kyle Richh, Jenn Carter, TaTa",4.0,0.277,68,41 World: Not The Album,"Bent (with Kyle Richh, Jenn Carter & TaTa)",0.0,1.0,2.0,171198.0,0.398,1haa8GXT0cl9wzRnpZG0YH,1,2023
0.805,142.096,0.548,hip-hop,-5.732,0.408,0.649,Pop Smoke,4.0,0.351,76,Meet The Woo,Dior,0.000405,1.0,7.0,216387.0,0.212,79s5XnCN4TJKTVMSmOx8Ep,1,2019
0.631,121.854,0.772,hip-hop,-5.082,0.129,0.433,"Offset, Travis Scott",4.0,0.0431,70,SET IT OFF,SAY MY GRACE (feat. Travis Scott),0.0,1.0,10.0,173253.0,0.0648,2Gk6fi0dqt91NKvlzGsmm7,1,2023
0.702,125.089,0.871,hip-hop,-8.025,0.0912,0.675,Lil Loaded,4.0,0.253,69,6locc 6a6y,6locc 6a6y,0.0,1.0,5.0,131286.0,0.296,3WCXvxgQ7U3mznWsQjiEMu,1,2019
0.57,142.974,0.787,hip-hop,-5.881,0.135,0.733,"Lil Durk, J. Cole",4.0,0.225,69,All My Life (feat. J. Cole),All My Life (feat. J. Cole),0.0,1.0,3.0,223879.0,0.0449,6HgWWaMu31KdOpEG5l28BG,1,2023
0.583,116.624,0.709,hip-hop,-5.298,0.195,0.533,"Metro Boomin, Future, Chris Brown",4.0,0.204,79,HEROES & VILLAINS,Superhero (Heroes & Villains) [with Future & Chris Brown],2.97e-06,0.0,5.0,182667.0,0.138,0vjeOZ3Ft5jvAi9SBFJm1j,1,2022
0.592,159.98,0.82,hip-hop,-7.002,0.121,0.4,King Von,4.0,0.29,78,Levon James,Took Her To The O,4.71e-06,1.0,1.0,196180.0,0.0149,7fEoXCZTZFosUFvFQg1BmW,1,2020
0.68,144.006,0.85,hip-hop,-6.18,0.0964,0.694,Central Cee,1.0,0.338,70,Wild West,Loading,0.0,0.0,3.0,173333.0,0.732,4vzJrkfHbCGaodPA5RY5BV,1,2021
0.758,165.409,0.681,hip-hop,-6.524,0.555,0.331,"21 Savage, Travis Scott, Metro Boomin",4.0,0.188,73,american dream,née-nah,0.0,1.0,1.0,220584.0,0.00465,2yUzr8Sr6ldG8vmHhZwTnz,1,2024
0.413,131.964,0.772,hip-hop,-8.194,0.111,0.211,Chief Keef,4.0,0.0891,77,Finally Rich,Love Sosa,0.0,0.0,0.0,246213.0,0.0361,01Lr5YepbgjXAWR9iOEyH1,1,2012
0.658,151.951,0.752,hip-hop,-6.297,0.0927,0.387,"Future, Lil Uzi Vert",4.0,0.342,70,Pluto x Baby Pluto,Drankin N Smokin,0.0,1.0,0.0,213520.0,0.0421,0k7wmahjkn389wAZdz19Cv,1,2020
0.732,142.791,0.548,hip-hop,-5.652,0.269,0.612,Pop Smoke,4.0,0.336,71,Meet The Woo 2,Invincible,0.0,0.0,11.0,127547.0,0.125,792HwhrdO3ErRKL5yRe4Ge,1,2020
0.676,143.477,0.594,hip-hop,-5.808,0.163,0.472,"JACKBOYS, Pop Smoke, Travis Scott",4.0,0.344,69,JACKBOYS,GATTI,0.0,1.0,2.0,181145.0,0.135,40mjsnRjCpycdUw3xhS20g,1,2019
0.618,99.7,0.49,hip-hop,-5.655,0.259,0.286,"Pop Smoke, 50 Cent, Roddy Ricch",4.0,0.104,68,Shoot For The Stars Aim For The Moon,The Woo (feat. 50 Cent & Roddy Ricch),3.77e-06,1.0,1.0,201600.0,0.0221,1H7KnK26kc1YyellpbINEn,1,2020
0.35,77.528,0.822,hip-hop,-12.207,0.0757,0.346,Polo G,4.0,0.574,68,Neva Cared,Neva Cared,0.0,0.0,1.0,186000.0,0.0213,3UnYMo1aeD0o8VtHy3R8cs,1,2018
0.946,150.141,0.804,hip-hop,-5.949,0.359,0.745,Key Glock,4.0,0.352,70,Yellow Tape,Mr. Glock,0.0,1.0,7.0,146880.0,0.002,1ipSpQfzBbhPFhYm6tfVIz,1,2020
0.626,143.01,0.819,hip-hop,-4.574,0.167,0.415,"21 Savage, Metro Boomin",4.0,0.202,78,SAVAGE MODE II,Runnin,0.101,0.0,10.0,195906.0,0.00748,5SWnsxjhdcEDc7LJjq9UHk,1,2020
0.592,188.051,0.696,hip-hop,-6.281,0.127,0.232,King Von,4.0,0.319,72,Welcome to O'Block,Armed & Dangerous,0.0,1.0,1.0,122680.0,0.152,2297mxrYLBAC4XkhXs39If,1,2020
0.547,138.05,0.92,hip-hop,-4.98,0.0998,0.606,Lil Yachty,4.0,0.272,70,Lil Boat 3.5,Coffin,1.45e-06,0.0,6.0,89536.0,0.0241,5vDNippoMr52KpXBO9b9KQ,1,2020
0.395,76.984,0.793,hip-hop,-5.578,0.109,0.128,"Lil Baby, Gunna",4.0,0.385,69,Street Gossip,Ready (feat. Gunna),1.4e-05,1.0,1.0,213287.0,0.277,4F6yN5FsFW10Ucx7cLCzBh,1,2018
0.774,130.007,0.867,hip-hop,-5.791,0.157,0.549,Key Glock,4.0,0.315,69,Glock Bond,Russian Cream,0.0,0.0,11.0,142498.0,0.11,03ThZweiBWFP8tOGsk6QMO,1,2018
0.449,136.006,0.578,hip-hop,-6.349,0.119,0.1,"Drake, Lil Baby",4.0,0.286,73,Scary Hours 2,Wants and Needs (feat. Lil Baby),2.17e-06,1.0,1.0,192956.0,0.0618,65OVbaJR5O1RmwOQx0875b,1,2021
0.673,165.921,0.529,hip-hop,-4.711,0.093,0.366,"Drake, 21 Savage",4.0,0.175,80,"Honestly, Nevermind",Jimmy Cooks (feat. 21 Savage),2.41e-06,1.0,0.0,218365.0,0.000307,3F5CgOj3wFlRv51JsHbxhe,1,2022
0.73,156.953,0.729,hip-hop,-5.14,0.118,0.41,King Von,4.0,0.261,75,"Grandson, Vol. 1","Crazy Story, Pt. 3",4.33e-05,0.0,11.0,191399.0,0.00165,23TwR29GSeJBfXnXhmDlwR,1,2019
0.487,127.05,0.964,hip-hop,-6.071,0.115,0.108,Lil Baby,4.0,0.421,77,Street Gossip,Pure Cocaine,6.07e-06,0.0,10.0,154024.0,0.00127,577YBGuskWkVDCxZrLRB4v,1,2018
0.732,149.012,0.841,hip-hop,-5.186,0.136,0.576,Key Glock,4.0,0.19,73,Yellow Tape 2,Ambition For Cash,2.18e-05,0.0,7.0,143480.0,0.0115,4mIHgQ3ofK2RK34UdbqMbe,1,2021
0.611,134.093,0.711,hip-hop,-5.453,0.23,0.144,"Baby Keem, Kendrick Lamar",4.0,0.33,79,The Melodic Blue,family ties (with Kendrick Lamar),0.0,1.0,1.0,252262.0,0.00588,3QFInJAm9eyaho5vBzxInN,1,2021
0.733,130.029,0.847,hip-hop,-6.439,0.151,0.202,"21 Savage, Metro Boomin",4.0,0.16,80,SAVAGE MODE II,Glock In My Lap,1.04e-05,0.0,10.0,193591.0,0.00574,6pcywuOeGGWeOQzdUyti6k,1,2020
0.48,143.029,0.846,hip-hop,-8.618,0.0989,0.419,"Lil Durk, Lil Baby, Polo G",4.0,0.359,68,Just Cause Y'all Waited 2,3 Headed Goat (feat. Lil Baby & Polo G),0.0,0.0,8.0,169532.0,0.269,6Tguhaf2uAe6OjRLsR2Tql,1,2020
0.575,120.031,0.88,hip-hop,-6.091,0.109,0.671,"Lil Tjay, Offset, Moneybagg Yo",4.0,0.163,71,Destined 2 Win,Run It Up (feat. Offset & Moneybagg Yo),0.0,1.0,6.0,232048.0,0.415,1dg3qy5DjoJodawfOCgrTP,1,2021
0.727,150.062,0.477,hip-hop,-4.053,0.108,0.227,"DJ Khaled, Lil Baby, Lil Durk",4.0,0.286,70,KHALED KHALED,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0.0,1.0,2.0,236524.0,0.000866,1EJIcDYXwSqipW5dFe4uJz,1,2021
0.495,137.027,0.853,hip-hop,-14.63,0.0844,0.0774,Drake,4.0,0.14,68,"Honestly, Nevermind",Sticky,0.000217,1.0,6.0,243228.0,0.0917,4rmVZajAF7PkrCagGPHbqa,1,2022
0.434,150.062,0.833,hip-hop,-8.795,0.165,0.281,Future,4.0,0.431,81,FUTURE,Mask Off,0.0219,1.0,2.0,204600.0,0.0102,0VgkVdmE4gld66l8iyGjgx,1,2017
0.564,77.972,0.856,hip-hop,-6.295,0.134,0.483,Lil Baby,4.0,0.392,70,On Me,On Me,0.0,0.0,6.0,135960.0,0.00327,4Iedi94TIaB2GGb1nMB68v,1,2020
0.67,139.956,0.79,hip-hop,-5.527,0.119,0.408,Kendrick Lamar,4.0,0.105,75,Mr. Morale & The Big Steppers,N95,2.32e-06,1.0,1.0,195950.0,0.377,0fX4oNGBWO3dSGUZcVdVV2,1,2022
0.733,97.974,0.825,hip-hop,-5.625,0.112,0.62,"21 Savage, Metro Boomin, Young Thug",4.0,0.0969,75,SAVAGE MODE II,Rich Nigga Shit (feat. Young Thug),0.0,0.0,1.0,190331.0,0.349,3ruoIF2UnoXdzK8mR61ebq,1,2020
0.567,75.965,0.574,hip-hop,-7.126,0.258,0.526,"JID, 21 Savage, Baby Tate",4.0,0.465,78,The Forever Story (Extended Version),Surround Sound (feat. 21 Savage & Baby Tate),0.0,0.0,7.0,229938.0,0.164,1udwFobQ1JoOdWPQrp2b6u,1,2022
0.665,94.329,0.583,hip-hop,-3.885,0.112,0.463,"Matuê, Veigh",4.0,0.18,75,333,Imagina esse Cenário,0.0,1.0,1.0,155368.0,0.314,2fjqfFUq64thFsqfKN01kS,1,2024
0.346,119.957,0.963,hip-hop,-9.309,0.108,0.562,"Lil Baby, Drake",4.0,0.53,75,Harder Than Ever,Yes Indeed,0.0,0.0,5.0,142273.0,0.0355,6vN77lE9LK6HP2DewaN6HZ,1,2018
0.577,148.107,0.797,hip-hop,-5.617,0.301,0.17,"Duki, Wiz Khalifa, Arcángel",4.0,0.195,72,AMERI,Wake Up & Bake Up,0.0,1.0,1.0,206031.0,0.0174,7MBHncxZXB7fzf5cAx8C05,1,2024
0.59,119.97,0.88,hip-hop,-4.709,0.184,0.723,"Teto, Matuê",4.0,0.204,68,M4,M4,0.0,0.0,8.0,170000.0,0.08,07AQkmp456NpEnT8HR7WLy,1,2021
0.631,129.902,0.807,hip-hop,-4.883,0.117,0.126,"Trap Capos, Noriel, Anuel AA, Baby Rasta",4.0,0.111,70,Trap Capos: Season 1,Diablita (feat. Anuel AA & Baby Rasta),0.0,1.0,8.0,213613.0,0.407,62NeZ2Vtrz5HgtQibleMNs,1,2016
0.822,165.946,0.513,hip-hop,-4.51,0.11,0.768,"Night Skinny, Nerissima Serpe, Papa V",4.0,0.383,69,Containers,Tessera sanitaria (feat. Nerissima Serpe & Papa V),0.0,1.0,1.0,204668.0,0.14,5JgTIfS7FfSE9tuebzX8HC,1,2024
0.666,127.079,0.926,hip-hop,-5.314,0.123,0.168,"Migos, Lil Uzi Vert",4.0,0.244,70,Culture,Bad and Boujee (feat. Lil Uzi Vert),0.0,1.0,11.0,343150.0,0.0611,0M9ydKzuF3oZTfYYPfaGX1,1,2017
0.575,145.95,0.713,hip-hop,-6.706,0.169,0.189,"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",4.0,0.0501,72,Slime Language 2,That Go! (feat. T-Shyne),0.0,1.0,1.0,226400.0,0.00669,6rUmUJ2drFemHTH73bFAKQ,1,2021
0.586,124.041,0.808,hip-hop,-7.242,0.14,0.568,"Arcángel, Bad Bunny",4.0,0.169,68,Me Acostumbre (feat. Bad Bunny),Me Acostumbre (feat. Bad Bunny),0.0,0.0,10.0,263288.0,0.641,2FIm6YsSGL5acOqSuJDh5s,1,2017
0.676,162.012,0.814,hip-hop,-4.67,0.119,0.312,"Future, Metro Boomin, Kendrick Lamar",4.0,0.231,83,WE DON'T TRUST YOU,Like That,1.28e-05,0.0,11.0,267707.0,0.00709,2tudvzsrR56uom6smgOcSf,1,2024
